class,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,matthews,roc_auc
554,0.7600334448160535,0.7361111111111112,0.7624256781865477,0.7401544401544402,0.7361111111111112,0.7361111111111112,0.7319223985890653,0.7361111111111113,0.7309915735841662,0.4997927024726545,0.7401544401544401
254,0.21830985915492956,0.43661971830985913,0.19063677841698073,0.5,0.43661971830985913,0.43661971830985913,0.303921568627451,0.43661971830985913,0.26539629936481635,0.0,0.5
530,0.7388059701492538,0.5,0.7611940298507462,0.5394736842105263,0.5,0.5,0.3964030549396403,0.5,0.3749692042374969,0.19418085851350042,0.5394736842105263
363,0.7857142857142857,0.6571428571428571,0.8040816326530612,0.6842105263157895,0.6571428571428571,0.6571428571428571,0.6328671328671329,0.6571428571428571,0.6247752247752247,0.45883146774112354,0.6842105263157895
49,0.7627118644067796,0.5942028985507246,0.7867845738147875,0.631578947368421,0.5942028985507246,0.5942028985507246,0.5527777777777778,0.5942028985507246,0.5389694041867955,0.3718459389577325,0.631578947368421
347,0.6705069124423964,0.5217391304347826,0.6894409937888198,0.5628183361629882,0.5217391304347826,0.5217391304347826,0.4559139784946237,0.5217391304347826,0.4367149758454107,0.2069875411122093,0.5628183361629882
172,0.7279411764705882,0.463768115942029,0.755541346973572,0.5131578947368421,0.463768115942029,0.463768115942029,0.3387723387723388,0.463768115942029,0.3096066574327444,0.1095303794605305,0.5131578947368421
215,0.7767857142857143,0.6323529411764706,0.7964810924369748,0.6621621621621622,0.6323529411764706,0.6323529411764706,0.6012197982641333,0.6323529411764706,0.5913882794497108,0.42371768848689756,0.6621621621621622
267,0.6516007532956686,0.5588235294117647,0.6553118422510247,0.5696969696969697,0.5588235294117647,0.5588235294117647,0.49604743083003955,0.5588235294117647,0.4908160892815625,0.20558320075809686,0.5696969696969697
370,0.6505376344086021,0.5,0.6720430107526882,0.5491228070175439,0.5,0.5,0.4288537549407115,0.5,0.40513833992094866,0.17198640834590775,0.5491228070175438
493,0.7759259259259259,0.7611940298507462,0.7793255942509674,0.7660714285714285,0.7611940298507462,0.7611940298507462,0.7598566308243727,0.7611940298507462,0.7590541914085486,0.5419077607527144,0.7660714285714285
116,0.7909090909090909,0.6567164179104478,0.8002713704206241,0.6714285714285715,0.6567164179104478,0.6567164179104478,0.6231352408901931,0.6567164179104478,0.6180980643371551,0.44663242099126604,0.6714285714285715
381,0.9024390243902439,0.8805970149253731,0.9038951583545687,0.8823529411764706,0.8805970149253731,0.8805970149253731,0.8792792792792792,0.8805970149253731,0.8790910313298372,0.7845348803457985,0.8823529411764706
552,0.7109375,0.4393939393939394,0.7634943181818182,0.5256410256410257,0.4393939393939394,0.4393939393939394,0.34548378450817474,0.4393939393939394,0.30040691016300775,0.14708710135363803,0.5256410256410257
303,0.8658536585365854,0.8333333333333334,0.8780487804878049,0.8472222222222222,0.8333333333333334,0.8333333333333334,0.8323712768413761,0.8333333333333334,0.8312168090510275,0.7128324356402512,0.8472222222222222
372,0.7830188679245282,0.6515151515151515,0.8027444253859348,0.6805555555555556,0.6515151515151515,0.6515151515151515,0.6267519055815096,0.6515151515151515,0.6180119364284596,0.45210896443586523,0.6805555555555556
522,0.6583333333333333,0.5151515151515151,0.6742424242424242,0.5527777777777778,0.5151515151515151,0.5151515151515151,0.4412698412698413,0.5151515151515151,0.4227994227994228,0.1828275852433815,0.5527777777777777
181,0.7307692307692308,0.4696969696969697,0.7552447552447552,0.5138888888888888,0.4696969696969697,0.4696969696969697,0.34281650071123754,0.4696969696969697,0.31656536919694817,0.11322770341445958,0.5138888888888888
369,0.19230769230769232,0.38461538461538464,0.14792899408284027,0.5,0.38461538461538464,0.38461538461538464,0.2777777777777778,0.38461538461538464,0.2136752136752137,0.0,0.5
119,0.2,0.4,0.16,0.5,0.4,0.4,0.28571428571428575,0.4000000000000001,0.22857142857142862,0.0,0.5
84,0.7407407407407407,0.5625,0.7893518518518519,0.631578947368421,0.5625,0.5625,0.5333333333333333,0.5625,0.5114583333333333,0.35595737528732635,0.631578947368421
323,0.7959183673469388,0.6875,0.8150510204081632,0.7142857142857143,0.6875,0.6875,0.6717948717948719,0.6875,0.6650641025641026,0.5036311297654312,0.7142857142857143
2,0.7258064516129032,0.4603174603174603,0.7562724014336917,0.5142857142857142,0.4603174603174603,0.4603174603174603,0.3388888888888889,0.4603174603174603,0.3074074074074074,0.11359236684941297,0.5142857142857142
606,0.6601255886970172,0.5967741935483871,0.663645110649719,0.60625,0.5967741935483871,0.5967741935483871,0.5639943741209564,0.5967741935483871,0.5601379247765528,0.26087041840007913,0.6062500000000001
